"","Transaction","Item"
"1135",555,"Bread"
"1136",555,"Medialuna"
"1137",556,"Brownie"
"1138",556,"Medialuna"
"1139",556,"Hot chocolate"
"1140",556,"Smoothies"
"1141",556,"Coffee"
"1142",557,"Bread"
"1143",557,"Tea"
"1144",557,"Coffee"
"1145",557,"Brownie"
"1146",557,"Medialuna"
"1147",558,"Medialuna"
"1148",558,"Medialuna"
"1149",558,"Cookies"
"1150",559,"Coffee"
"1151",559,"Medialuna"
"1152",560,"Bread"
"1153",560,"Fudge"
"1154",562,"Coffee"
"1155",562,"Tea"
"1156",563,"Coffee"
"1157",563,"Cookies"
"1158",564,"Pastry"
"1159",564,"Bread"
"1160",564,"Brownie"
"1161",565,"Bread"
"1162",565,"Coffee"
"1163",565,"Bread"
"1164",566,"Coffee"
"1165",566,"Coffee"
"1166",566,"Tea"
"1167",567,"Bread"
"1168",568,"Medialuna"
"1169",568,"Coffee"
"1170",569,"My-5 Fruit Shoot"
"1171",569,"Coffee"
"1172",569,"Brownie"
"1173",570,"Coffee"
"1174",570,"Fudge"
"1175",571,"Coffee"
"1176",572,"Coffee"
"1177",572,"Basket"
"1178",573,"Farm House"
"1179",574,"Farm House"
"1180",575,"Coffee"
"1181",575,"Brownie"
"1182",576,"Scandinavian"
"1183",576,"Brownie"
"1184",576,"My-5 Fruit Shoot"
"1185",577,"Tartine"
"1186",577,"Coffee"
"1187",577,"Hot chocolate"
"1188",577,"Brownie"
"1189",578,"Brownie"
"1190",578,"Bread"
"1191",578,"Hot chocolate"
"1192",579,"Jam"
"1193",579,"Fudge"
"1194",580,"Coffee"
"1195",581,"Fudge"
"1196",583,"Mighty Protein"
"1197",583,"Hearty & Seasonal"
"1198",583,"Coffee"
"1199",583,"Tea"
"1200",583,"Cake"
"1201",584,"Coffee"
"1202",585,"Scandinavian"
"1203",586,"Cake"
"1204",586,"Victorian Sponge"
"1205",586,"Scandinavian"
"1206",587,"Tea"
"1207",587,"Cake"
"1208",588,"Coffee"
"1209",588,"Coffee"
"1210",589,"Coffee"
"1211",589,"Coffee"
"1212",590,"Bread"
"1213",591,"Frittata"
"1214",592,"Coffee"
"1215",592,"Coffee"
"1216",592,"My-5 Fruit Shoot"
"1217",592,"Brownie"
"1218",593,"Focaccia"
"1219",593,"Fairy Doors"
"1220",594,"Tea"
"1221",594,"Coffee"
"1222",594,"Coffee"
"1223",595,"Hot chocolate"
"1224",595,"Hearty & Seasonal"
"1225",595,"Pick and Mix Bowls"
"1226",595,"Brownie"
"1227",596,"Frittata"
"1228",596,"Coffee"
"1229",597,"Bread"
"1230",597,"Brownie"
"1231",598,"Frittata"
"1232",599,"Scandinavian"
"1233",600,"Bread"
"1234",601,"Farm House"
"1235",602,"Pick and Mix Bowls"
"1236",602,"Jam"
"1237",602,"Soup"
"1238",602,"Brownie"
"1239",603,"Hearty & Seasonal"
"1240",603,"Coffee"
"1241",603,"Tea"
"1242",604,"Bread"
"1243",605,"Bread"
"1244",605,"Frittata"
"1245",606,"Scandinavian"
"1246",608,"Tartine"
"1247",608,"Hot chocolate"
"1248",608,"Coffee"
"1249",609,"Coffee"
"1250",609,"Mighty Protein"
"1251",610,"Frittata"
"1252",610,"Coffee"
"1253",611,"Scandinavian"
"1254",612,"Hearty & Seasonal"
"1255",612,"Coffee"
"1256",612,"Mineral water"
"1257",613,"Scandinavian"
"1258",615,"Bread"
"1259",615,"Coffee"
"1260",616,"Hearty & Seasonal"
"1261",616,"Soup"
"1262",616,"Bread"
"1263",616,"Coffee"
"1264",617,"Brownie"
"1265",617,"Cake"
"1266",617,"Tea"
"1267",618,"Mighty Protein"
"1268",618,"Coffee"
"1269",620,"Coffee"
"1270",620,"Tea"
"1271",620,"Brownie"
"1272",620,"Soup"
"1273",621,"Cake"
"1274",622,"Hot chocolate"
"1275",622,"Coffee"
"1276",622,"Cake"
"1277",623,"Hearty & Seasonal"
"1278",623,"Coffee"
"1279",624,"Coffee"
"1280",625,"Frittata"
"1281",625,"Coffee"
"1282",625,"Brownie"
"1283",626,"Sandwich"
"1284",626,"Frittata"
"1285",626,"Coke"
"1286",626,"Mineral water"
"1287",626,"Brownie"
"1288",627,"Granola"
"1289",627,"Scandinavian"
"1290",628,"Coffee"
"1291",628,"Coke"
"1292",628,"Coffee"
"1293",629,"Tea"
"1294",629,"Tea"
"1295",629,"Brownie"
"1296",629,"Cake"
"1297",630,"Fudge"
"1298",631,"Coffee"
"1299",632,"Brownie"
"1300",633,"Cake"
"1301",634,"Tea"
"1302",635,"Coffee"
"1303",635,"Coffee"
"1304",635,"Coffee"
"1305",635,"Soup"
"1306",635,"Sandwich"
"1307",635,"Cake"
"1308",636,"Coffee"
"1309",636,"Bread"
"1310",636,"Brownie"
"1311",637,"Bread"
"1312",637,"Coffee"
"1313",637,"Brownie"
"1314",638,"Coffee"
"1315",638,"Bread"
"1316",638,"Brownie"
"1317",639,"Brownie"
"1318",639,"Coffee"
"1319",640,"Coffee"
"1320",640,"Soup"
"1321",640,"Brownie"
"1322",641,"Fudge"
"1323",642,"Bread"
"1324",642,"Focaccia"
"1325",643,"Bread"
"1326",643,"Farm House"
"1327",643,"Jam"
"1328",644,"Hot chocolate"
"1329",644,"Brownie"
"1330",645,"Hot chocolate"
"1331",646,"Coffee"
"1332",646,"Brownie"
"1333",647,"Medialuna"
"1334",647,"Pastry"
"1335",648,"Bread"
"1336",650,"Coffee"
"1337",650,"Pastry"
"1338",650,"Bread"
"1339",651,"Coffee"
"1340",651,"Mineral water"
"1341",652,"Pastry"
"1342",652,"Bread"
"1343",652,"Hot chocolate"
"1344",653,"Bread"
"1345",654,"Bread"
"1346",655,"Jam"
"1347",655,"Coffee"
"1348",655,"Coffee"
"1349",655,"Bread"
"1350",656,"Coffee"
"1351",656,"Coffee"
"1352",656,"Pastry"
"1353",657,"Medialuna"
"1354",657,"Coffee"
"1355",657,"Coffee"
"1356",657,"Focaccia"
"1357",657,"Hearty & Seasonal"
"1358",658,"Bread"
"1359",658,"Farm House"
"1360",658,"Coffee"
"1361",658,"Jam"
"1362",659,"Farm House"
"1363",660,"Coffee"
"1364",660,"Tea"
"1365",660,"Pastry"
"1366",660,"Medialuna"
"1367",661,"Pastry"
"1368",661,"Medialuna"
"1369",661,"Coffee"
"1370",662,"Coffee"
"1371",662,"Hot chocolate"
"1372",662,"Basket"
"1373",662,"Farm House"
"1374",663,"Pastry"
"1375",663,"Farm House"
"1376",664,"Hot chocolate"
"1377",664,"Coffee"
"1378",664,"My-5 Fruit Shoot"
"1379",665,"Pastry"
"1380",665,"Medialuna"
"1381",665,"Muffin"
"1382",666,"Farm House"
"1383",667,"Muffin"
"1384",667,"Pastry"
"1385",667,"Focaccia"
"1386",668,"Coffee"
"1387",668,"Tea"
"1388",669,"Bread"
"1389",670,"Focaccia"
"1390",671,"Coffee"
"1391",671,"Hot chocolate"
"1392",671,"Pastry"
"1393",671,"Jam"
"1394",672,"Bread"
"1395",673,"Coffee"
"1396",673,"Pastry"
"1397",673,"Bread"
"1398",674,"Tea"
"1399",675,"Hot chocolate"
"1400",675,"Coffee"
"1401",675,"Mineral water"
"1402",676,"Coffee"
"1403",676,"Coffee"
"1404",677,"Coffee"
"1405",678,"Jam"
"1406",678,"Coffee"
"1407",678,"Coffee"
"1408",680,"Muffin"
"1409",681,"Bread"
"1410",682,"Bread"
"1411",683,"Bread"
"1412",684,"Muffin"
"1413",684,"Hot chocolate"
"1414",684,"Coffee"
"1415",685,"Muffin"
"1416",685,"Fudge"
"1417",686,"Bread"
"1418",687,"Bread"
"1419",688,"Farm House"
"1420",689,"Coffee"
"1421",689,"Muffin"
"1422",690,"Focaccia"
"1423",691,"Bread"
"1424",691,"Tea"
"1425",692,"Coffee"
"1426",692,"Hot chocolate"
"1427",693,"Coffee"
"1428",693,"Tartine"
"1429",693,"Coffee"
"1430",693,"Pick and Mix Bowls"
"1431",693,"Jam"
"1432",695,"Jam"
"1433",696,"Tartine"
"1434",697,"Bread"
"1435",697,"Coffee"
"1436",698,"Coffee"
"1437",698,"Coffee"
"1438",698,"Mineral water"
"1439",698,"Juice"
"1440",698,"Tartine"
"1441",698,"Pick and Mix Bowls"
"1442",699,"Bread"
"1443",699,"Tea"
"1444",699,"Juice"
"1445",700,"Coffee"
"1446",700,"Coffee"
"1447",700,"Cake"
"1448",701,"Farm House"
"1449",702,"Farm House"
"1450",703,"Cake"
"1451",703,"Brownie"
"1452",703,"Coffee"
"1453",703,"Coffee"
"1454",704,"Focaccia"
"1455",704,"Coffee"
"1456",705,"Tea"
"1457",705,"Coffee"
"1458",705,"Muffin"
"1459",706,"Coffee"
"1460",707,"Tea"
"1461",707,"Coffee"
"1462",708,"Hearty & Seasonal"
"1463",708,"Cake"
"1464",708,"Coffee"
"1465",709,"Bread"
"1466",709,"Tea"
"1467",709,"Cake"
"1468",710,"Mighty Protein"
"1469",710,"Coffee"
"1470",711,"Hot chocolate"
"1471",711,"Muffin"
"1472",712,"Coffee"
"1473",712,"Coffee"
"1474",712,"Soup"
"1475",712,"Mighty Protein"
"1476",713,"Jam"
"1477",714,"Coffee"
"1478",714,"Alfajores"
"1479",715,"Cake"
"1480",715,"Hot chocolate"
"1481",715,"Alfajores"
"1482",716,"Hot chocolate"
"1483",716,"Tea"
"1484",716,"Muffin"
"1485",717,"Brownie"
"1486",718,"Cake"
"1487",718,"Coffee"
"1488",719,"Victorian Sponge"
"1489",719,"Alfajores"
"1490",719,"Tea"
"1491",720,"Bread"
"1492",721,"Tartine"
"1493",721,"Tea"
"1494",721,"Tartine"
"1495",722,"Mighty Protein"
"1496",722,"Tea"
"1497",723,"Bread"
"1498",723,"Fudge"
"1499",724,"Medialuna"
"1500",724,"Tartine"
"1501",724,"Coffee"
"1502",725,"Pastry"
"1503",725,"Bread"
"1504",726,"Pastry"
"1505",726,"Bread"
"1506",727,"Coffee"
"1507",727,"Tea"
"1508",727,"Alfajores"
"1509",727,"Alfajores"
"1510",728,"Alfajores"
"1511",728,"Alfajores"
"1512",728,"Coffee"
"1513",729,"Coffee"
"1514",729,"Alfajores"
"1515",730,"Alfajores"
"1516",730,"Pastry"
"1517",732,"Alfajores"
"1518",733,"Pastry"
"1519",733,"Tea"
"1520",733,"Alfajores"
"1521",733,"Hearty & Seasonal"
"1522",734,"Tea"
"1523",734,"Sandwich"
"1524",735,"Empanadas"
"1525",735,"Tea"
"1526",736,"Alfajores"
"1527",736,"Alfajores"
"1528",736,"Tea"
"1529",737,"Alfajores"
"1530",738,"Pastry"
"1531",738,"Dulce de Leche"
"1532",739,"Coffee"
"1533",739,"Pastry"
"1534",740,"Farm House"
"1535",740,"Coffee"
"1536",741,"Bread"
"1537",741,"Scandinavian"
"1538",741,"Medialuna"
"1539",742,"Bread"
"1540",743,"Pastry"
"1541",743,"Tea"
"1542",743,"Alfajores"
"1543",744,"Pastry"
"1544",744,"Coffee"
"1545",745,"Bread"
"1546",745,"Pastry"
"1547",745,"Muffin"
"1548",745,"Farm House"
"1549",746,"Medialuna"
"1550",746,"Tea"
"1551",747,"Alfajores"
"1552",748,"Sandwich"
"1553",748,"Tea"
"1554",749,"Tea"
"1555",749,"Bread"
"1556",750,"Bread"
"1557",750,"Coffee"
"1558",750,"Pastry"
"1559",751,"Coffee"
"1560",751,"Coffee"
"1561",751,"Muffin"
"1562",751,"Alfajores"
"1563",751,"Empanadas"
"1564",752,"Coffee"
"1565",753,"Bread"
"1566",754,"Coffee"
"1567",755,"Coffee"
"1568",756,"Bread"
"1569",757,"Bread"
"1570",757,"Pastry"
"1571",757,"Medialuna"
"1572",757,"Tea"
"1573",758,"Tea"
"1574",758,"Bread"
"1575",759,"Muffin"
"1576",760,"Coffee"
"1577",760,"Muffin"
"1578",761,"Coffee"
"1579",761,"Bread"
"1580",761,"Pastry"
"1581",761,"Medialuna"
"1582",762,"Coffee"
"1583",762,"Coffee"
"1584",762,"Muffin"
"1585",763,"Muffin"
"1586",763,"Hot chocolate"
"1587",763,"Scandinavian"
"1588",763,"Bread"
"1589",764,"Farm House"
"1590",765,"Muffin"
"1591",766,"Coffee"
"1592",767,"Bread"
"1593",768,"Coffee"
"1594",768,"Coffee"
"1595",768,"Cookies"
"1596",769,"Coffee"
"1597",769,"Coffee"
"1598",770,"Muffin"
"1599",771,"Coffee"
"1600",771,"Tea"
"1601",771,"Keeping It Local"
"1602",772,"Coffee"
"1603",772,"Medialuna"
"1604",773,"Bread"
"1605",774,"Tartine"
"1606",774,"Scandinavian"
"1607",775,"Coffee"
"1608",775,"Tea"
"1609",776,"Bread"
"1610",777,"Coffee"
"1611",777,"Coke"
"1612",778,"Coffee"
"1613",778,"Muffin"
"1614",779,"Coffee"
"1615",779,"Bread"
"1616",779,"Coffee"
"1617",779,"Medialuna"
"1618",779,"Muffin"
"1619",779,"Scandinavian"
"1620",780,"Bread"
"1621",781,"Coke"
"1622",782,"Bread"
"1623",782,"Scandinavian"
"1624",783,"Coffee"
"1625",784,"Bread"
"1626",785,"Scandinavian"
"1627",785,"Bread"
"1628",786,"Fudge"
"1629",786,"Fudge"
"1630",787,"Soup"
"1631",787,"Hearty & Seasonal"
"1632",787,"Coffee"
"1633",788,"Coke"
"1634",789,"Coffee"
"1635",789,"Cookies"
"1636",789,"Tea"
"1637",790,"Pastry"
"1638",790,"Tea"
"1639",790,"Coffee"
"1640",791,"Bread"
"1641",792,"Coffee"
"1642",792,"Medialuna"
"1643",793,"Coffee"
"1644",793,"Coffee"
"1645",793,"Muffin"
"1646",793,"Sandwich"
"1647",793,"Soup"
"1648",794,"Tea"
"1649",794,"Coffee"
"1650",794,"Muffin"
"1651",795,"Alfajores"
"1652",796,"Bread"
"1653",797,"Coffee"
"1654",797,"Medialuna"
"1655",798,"Coffee"
"1656",799,"Coffee"
"1657",800,"Medialuna"
"1658",802,"Empanadas"
"1659",802,"Bread"
"1660",802,"Scandinavian"
"1661",803,"Coffee"
"1662",803,"Tartine"
"1663",804,"Tea"
"1664",805,"Scandinavian"
"1665",806,"Muffin"
"1666",807,"Scandinavian"
"1667",807,"Bread"
"1668",808,"Bread"
"1669",809,"Coffee"
"1670",810,"Bread"
"1671",811,"Bread"
"1672",812,"Coffee"
"1673",812,"Coffee"
"1674",813,"Cookies"
"1675",813,"Scandinavian"
"1676",814,"Coffee"
"1677",814,"Bread"
"1678",814,"Empanadas"
"1679",814,"Medialuna"
"1680",815,"Coffee"
"1681",815,"Pastry"
"1682",816,"Bread"
"1683",817,"Pastry"
"1684",817,"Tea"
"1685",818,"Coffee"
"1686",818,"Coffee"
"1687",818,"Pastry"
"1688",819,"Coffee"
"1689",819,"Bread"
"1690",820,"Coffee"
"1691",820,"Keeping It Local"
"1692",821,"Fudge"
"1693",822,"Tartine"
"1694",822,"Coffee"
"1695",822,"Coffee"
"1696",824,"Hot chocolate"
"1697",824,"Coffee"
"1698",824,"Pastry"
"1699",824,"Medialuna"
"1700",825,"Alfajores"
"1701",825,"Coffee"
"1702",826,"Coffee"
"1703",828,"Coffee"
"1704",828,"Coffee"
"1705",828,"Medialuna"
"1706",829,"Coke"
"1707",830,"Coffee"
"1708",830,"Coffee"
"1709",830,"Alfajores"
"1710",831,"Muffin"
"1711",832,"Farm House"
"1712",832,"Brownie"
"1713",832,"Fudge"
"1714",833,"Coffee"
"1715",833,"Coffee"
"1716",834,"Tea"
"1717",834,"Muffin"
"1718",834,"Farm House"
"1719",835,"Coffee"
"1720",835,"Pastry"
"1721",836,"Pastry"
"1722",836,"Brownie"
"1723",837,"Medialuna"
"1724",838,"Coffee"
"1725",839,"Pastry"
"1726",839,"Coffee"
"1727",839,"Juice"
"1728",840,"Coffee"
"1729",840,"Bread"
"1730",841,"Tea"
"1731",841,"Coffee"
"1732",842,"Tea"
"1733",842,"Alfajores"
"1734",843,"Alfajores"
"1735",843,"Coffee"
"1736",844,"Scandinavian"
"1737",845,"Pastry"
"1738",845,"Medialuna"
"1739",846,"Brownie"
"1740",847,"Farm House"
"1741",848,"Coffee"
"1742",848,"Cookies"
"1743",849,"Soup"
"1744",850,"Art Tray"
"1745",850,"Coffee"
"1746",850,"Coffee"
"1747",850,"Brownie"
"1748",851,"Coffee"
"1749",852,"Farm House"
"1750",853,"Soup"
"1751",853,"Art Tray"
"1752",853,"Alfajores"
"1753",853,"Frittata"
"1754",854,"Sandwich"
"1755",854,"Coffee"
"1756",855,"Tea"
"1757",856,"Farm House"
"1758",857,"Scandinavian"
"1759",857,"Muffin"
"1760",858,"Farm House"
"1761",859,"Scandinavian"
"1762",860,"Soup"
"1763",861,"Hearty & Seasonal"
"1764",861,"Tea"
"1765",861,"Bread"
"1766",862,"Hot chocolate"
"1767",863,"Coffee"
"1768",863,"Sandwich"
"1769",863,"Hearty & Seasonal"
"1770",864,"Brownie"
"1771",864,"Hearty & Seasonal"
"1772",864,"Sandwich"
"1773",864,"Coffee"
"1774",865,"Medialuna"
"1775",865,"Coffee"
"1776",866,"Coffee"
"1777",866,"Brownie"
"1778",866,"Soup"
"1779",867,"Sandwich"
"1780",867,"Sandwich"
"1781",867,"Alfajores"
"1782",867,"Alfajores"
"1783",867,"Focaccia"
"1784",868,"Farm House"
"1785",868,"Tartine"
"1786",869,"Bread"
"1787",870,"Coffee"
"1788",871,"Hot chocolate"
"1789",871,"Tea"
"1790",871,"Muffin"
"1791",872,"Pastry"
"1792",873,"Coffee"
"1793",873,"Brownie"
"1794",873,"Hearty & Seasonal"
"1795",873,"Soup"
"1796",873,"Bowl Nic Pitt"
"1797",874,"Coffee"
"1798",875,"Alfajores"
"1799",875,"Medialuna"
"1800",875,"Scandinavian"
"1801",875,"Farm House"
"1802",876,"Soup"
"1803",876,"Coffee"
"1804",877,"Tea"
"1805",877,"Tea"
"1806",878,"Coffee"
"1807",878,"Tea"
"1808",878,"Cookies"
"1809",879,"Tea"
"1810",879,"Muffin"
"1811",880,"Coffee"
"1812",880,"Coffee"
"1813",880,"Brownie"
"1814",881,"Coffee"
"1815",882,"Coffee"
"1816",883,"Coffee"
"1817",884,"Farm House"
"1818",885,"Coffee"
"1819",885,"Bread Pudding"
"1820",886,"Coffee"
"1821",886,"Medialuna"
"1822",887,"Hot chocolate"
"1823",888,"Coffee"
"1824",888,"Hot chocolate"
"1825",888,"Farm House"
"1826",889,"Pastry"
"1827",889,"Coffee"
"1828",890,"Bread"
"1829",891,"Pastry"
"1830",891,"Coffee"
"1831",892,"Coffee"
"1832",892,"Coffee"
"1833",893,"Coffee"
"1834",893,"Pastry"
"1835",894,"Farm House"
"1836",895,"Bread"
"1837",896,"Coffee"
"1838",896,"Hot chocolate"
"1839",897,"Bread"
"1840",898,"Coffee"
"1841",898,"Focaccia"
"1842",898,"Coffee"
"1843",898,"Medialuna"
"1844",898,"Bread"
"1845",899,"Coffee"
"1846",900,"Bread"
"1847",900,"Keeping It Local"
"1848",901,"Bread"
"1849",901,"Coffee"
"1850",902,"Bread"
"1851",903,"Bread"
"1852",903,"Medialuna"
"1853",904,"Coffee"
"1854",905,"Coffee"
"1855",905,"Coffee"
"1856",905,"Medialuna"
"1857",906,"Coffee"
"1858",906,"Cookies"
"1859",906,"Tartine"
"1860",907,"Tea"
"1861",907,"Bread"
"1862",908,"Bread"
"1863",908,"Keeping It Local"
"1864",908,"Coffee"
"1865",909,"Coffee"
"1866",909,"Medialuna"
"1867",910,"Coffee"
"1868",910,"Medialuna"
"1869",911,"Tea"
"1870",912,"Juice"
"1871",912,"Coke"
"1872",912,"Soup"
"1873",913,"Bread"
"1874",914,"Brownie"
"1875",915,"Brownie"
"1876",915,"Bread"
"1877",915,"Coffee"
"1878",916,"Coffee"
"1879",916,"Pastry"
"1880",916,"Bread"
"1881",916,"Hearty & Seasonal"
"1882",917,"Bread"
"1883",917,"Coffee"
"1884",917,"Brownie"
"1885",918,"Coffee"
"1886",919,"Bread"
"1887",919,"Cookies"
"1888",920,"Fudge"
"1889",920,"Eggs"
"1890",921,"Bread"
"1891",922,"Bread"
"1892",922,"Muffin"
"1893",923,"Soup"
"1894",924,"Coffee"
"1895",924,"Bread Pudding"
"1896",925,"Bread"
"1897",925,"Tartine"
"1898",926,"Sandwich"
"1899",926,"Coffee"
"1900",926,"Fudge"
"1901",926,"Jam"
"1902",926,"Bread Pudding"
"1903",927,"Bread Pudding"
"1904",927,"Soup"
"1905",927,"Coffee"
"1906",928,"Hearty & Seasonal"
"1907",928,"Bread"
"1908",929,"Coffee"
"1909",929,"Coffee"
"1910",929,"Cookies"
"1911",930,"Coffee"
"1912",931,"Bread"
"1913",932,"Coffee"
"1914",932,"Bread"
"1915",932,"Soup"
"1916",933,"Soup"
"1917",933,"Tea"
"1918",933,"Focaccia"
"1919",934,"Coffee"
"1920",934,"My-5 Fruit Shoot"
"1921",934,"Cookies"
"1922",935,"Coffee"
"1923",935,"Coffee"
"1924",936,"Coffee"
"1925",936,"Sandwich"
"1926",936,"Tea"
"1927",937,"Scandinavian"
"1928",939,"Coffee"
"1929",940,"Medialuna"
"1930",940,"Coffee"
"1931",941,"Bread"
"1932",942,"Bread"
"1933",943,"Coffee"
"1934",943,"Pastry"
"1935",944,"Farm House"
"1936",945,"Medialuna"
"1937",945,"Brownie"
"1938",946,"Bread"
"1939",946,"Pastry"
"1940",946,"Brownie"
"1941",947,"Pastry"
"1942",947,"Bread"
"1943",947,"Cookies"
"1944",948,"Bread"
"1945",948,"Bread"
"1946",949,"Cookies"
"1947",949,"Pastry"
"1948",949,"Coffee"
"1949",949,"Juice"
"1950",950,"Pastry"
"1951",950,"Cookies"
"1952",950,"Coffee"
"1953",951,"Coffee"
"1954",951,"Medialuna"
"1955",952,"Bread"
"1956",953,"Tartine"
"1957",953,"Coffee"
"1958",954,"Coffee"
"1959",954,"Medialuna"
"1960",955,"Bread"
"1961",956,"Bread"
"1962",956,"Coffee"
"1963",956,"Alfajores"
"1964",956,"Cookies"
"1965",957,"Bread"
"1966",957,"Coffee"
"1967",957,"Coffee"
"1968",958,"Bread"
"1969",959,"Bread"
"1970",959,"Coffee"
"1971",959,"Tea"
"1972",959,"Keeping It Local"
"1973",959,"Jam"
"1974",959,"Cookies"
"1975",960,"Pastry"
"1976",960,"Coffee"
"1977",960,"Juice"
"1978",961,"Medialuna"
"1979",961,"Bread"
"1980",961,"Focaccia"
"1981",962,"Pastry"
"1982",962,"Medialuna"
"1983",962,"Coffee"
"1984",963,"Coffee"
"1985",964,"Coffee"
"1986",965,"Coffee"
"1987",965,"Cookies"
"1988",965,"Truffles"
"1989",965,"Brownie"
"1990",965,"Bread"
"1991",966,"Art Tray"
"1992",966,"Tea"
"1993",967,"Bread"
"1994",968,"Coffee"
"1995",969,"Coffee"
"1996",969,"Cookies"
"1997",970,"Brownie"
"1998",971,"Bread"
"1999",971,"Tea"
"2000",971,"Empanadas"
"2001",972,"Bread"
"2002",972,"Hot chocolate"
"2003",973,"Coffee"
"2004",973,"Cookies"
"2005",974,"Bread"
"2006",975,"Tartine"
"2007",975,"Sandwich"
"2008",975,"Tea"
"2009",975,"Bread"
"2010",976,"Soup"
"2011",976,"Sandwich"
"2012",976,"Bread"
"2013",977,"Soup"
"2014",977,"Bread"
"2015",978,"Fudge"
"2016",979,"Coffee"
"2017",980,"Coffee"
"2018",980,"Empanadas"
"2019",980,"Soup"
"2020",981,"Bread"
"2021",981,"Coffee"
"2022",981,"Brownie"
"2023",982,"Coffee"
"2024",982,"Smoothies"
"2025",982,"Juice"
"2026",982,"Soup"
"2027",982,"Hearty & Seasonal"
"2028",983,"Alfajores"
"2029",983,"Sandwich"
"2030",983,"Hot chocolate"
"2031",983,"Coffee"
"2032",983,"Scandinavian"
"2033",983,"Cookies"
"2034",984,"Tea"
"2035",984,"Coffee"
"2036",985,"Bread"
"2037",985,"Cookies"
"2038",986,"Alfajores"
"2039",986,"Cookies"
"2040",986,"Bread"
"2041",986,"Bread"
"2042",987,"Tea"
"2043",987,"Brownie"
"2044",988,"Tea"
"2045",988,"Bread"
"2046",989,"Coffee"
"2047",989,"Alfajores"
"2048",990,"Bread"
"2049",991,"Empanadas"
"2050",991,"Coffee"
"2051",992,"Bread"
"2052",993,"Coffee"
"2053",993,"Hot chocolate"
"2054",994,"Coffee"
"2055",995,"Coffee"
"2056",995,"Brownie"
"2057",996,"Tea"
"2058",996,"Hot chocolate"
"2059",996,"Brownie"
"2060",996,"Truffles"
"2061",997,"Coffee"
"2062",997,"Keeping It Local"
"2063",998,"Coffee"
"2064",999,"Alfajores"
"2065",1000,"Scandinavian"
"2066",1000,"Chimichurri Oil"
"2067",1001,"Bread"
"2068",1001,"Truffles"
"2069",1002,"Brownie"
"2070",1002,"Focaccia"
"2071",1003,"Coffee"
"2072",1003,"Bread"
"2073",1004,"Coffee"
"2074",1004,"Tea"
"2075",1004,"Art Tray"
"2076",1004,"Cookies"
"2077",1005,"Coffee"
"2078",1006,"Bread"
"2079",1007,"Coffee"
"2080",1007,"Alfajores"
"2081",1007,"Alfajores"
"2082",1007,"Coke"
"2083",1008,"Bread"
"2084",1009,"Bread"
"2085",1010,"Bread"
"2086",1010,"Pastry"
"2087",1010,"Medialuna"
"2088",1010,"Coffee"
"2089",1011,"Coffee"
"2090",1012,"Bread"
"2091",1012,"Keeping It Local"
"2092",1013,"Bread"
"2093",1014,"Coffee"
"2094",1014,"Scandinavian"
"2095",1015,"Bread"
"2096",1015,"Farm House"
"2097",1015,"Pastry"
"2098",1015,"Medialuna"
"2099",1016,"Medialuna"
"2100",1017,"Coffee"
"2101",1018,"Bread"
"2102",1018,"Farm House"
"2103",1019,"Bread"
"2104",1020,"Keeping It Local"
"2105",1020,"Bread"
"2106",1021,"Bread"
"2107",1021,"Medialuna"
"2108",1022,"Tea"
"2109",1023,"Coffee"
"2110",1023,"Coffee"
"2111",1023,"Pastry"
"2112",1023,"Keeping It Local"
"2113",1024,"Coffee"
